target,lat_deg,lon_deg,on_land,priority,captured_step,captured_by,window_open,window_close
484,-3.24638,123.849,1,0.000384615,143,42,116,145
485,57.8027,122.953,1,0.000384615,-1,-1,151,179
486,-17.1415,-49.5813,1,0.000384615,-1,-1,73,92
487,55.5391,86.0919,1,0.000384615,75,198,72,101
488,-11.9395,-45.2843,1,0.000384615,119,40,117,132
489,45.4082,128.056,1,0.000384615,-1,-1,58,84
490,29.3666,1.48581,1,0.000384615,-1,-1,71,83
491,36.4677,97.985,1,0.000384615,142,21,128,150
492,14.2446,3.02629,1,0.000384615,131,178,130,156
493,29.7985,9.65891,1,0.000384615,160,167,136,162
494,40.88,-102.288,1,0.000384615,-1,-1,90,106
495,-6.06515,-42.2175,1,0.000384615,-1,-1,35,49
496,42.065,100.62,1,0.000384615,-1,-1,154,165
497,72.4071,-176.609,1,0.000384615,28,194,21,36
498,-84.9551,-29.8619,1,0.000384615,86,170,83,99
499,10.4527,-69.9701,1,0.000384615,115,39,98,118
500,50.2379,-121.722,1,0.000384615,164,43,163,178
501,43.0566,-118.61,1,0.000384615,-1,-1,114,138
502,45.9312,136.747,1,0.000384615,58,144,47,72
503,-32.2207,-55.9273,1,0.000384615,91,150,87,114
504,47.6228,-2.84155,1,0.000384615,160,116,151,172
505,29.6023,-104.544,1,0.000384615,-1,-1,54,76
506,38.4914,92.6863,1,0.000384615,-1,-1,135,158
507,8.22651,100.611,1,0.000384615,-1,-1,89,112
508,1.1255,23.2687,1,0.000384615,-1,-1,47,66
509,33.5496,47.6503,1,0.000384615,37,160,19,40
510,16.7962,101.075,1,0.000384615,98,25,95,105
511,20.8938,43.5916,1,0.000384615,56,186,53,64
512,35.5749,110.257,1,0.000384615,118,35,113,134
513,24.1515,45.1954,1,0.000384615,152,118,150,162
514,44.7161,-71.6877,1,0.000384615,92,91,80,103
515,52.258,76.463,1,0.000384615,41,133,32,59
516,54.8805,120.343,1,0.000384615,-1,-1,45,61
517,11.5638,105.65,1,0.000384615,124,136,119,138
518,3.30932,-62.1367,1,0.000384615,-1,-1,24,35
519,63.2211,30.3405,1,0.000384615,-1,-1,93,117
520,-8.08946,32.0604,1,0.000384615,-1,-1,138,166
521,14.9669,35.3408,1,0.000384615,-1,-1,55,72
522,62.9877,81.0285,1,0.000384615,-1,-1,40,58
523,-26.8133,143.418,1,0.000384615,138,68,135,162
524,-2.45085,124.762,1,0.000384615,144,42,116,145
525,57.4327,128.021,1,0.000384615,-1,-1,151,179
526,-18.4983,-48.5685,1,0.000384615,85,151,73,92
527,55.6685,83.5833,1,0.000384615,85,197,72,101
528,-12.6455,-45.6726,1,0.000384615,119,40,117,132
529,44.4951,127.924,1,0.000384615,74,168,58,84
530,27.5312,0.0466461,1,0.000384615,79,70,71,83
531,35.8626,97.2944,1,0.000384615,-1,-1,128,150
532,14.0233,3.82062,1,0.000384615,-1,-1,130,156
533,29.9627,7.64375,1,0.000384615,138,98,136,162
534,41.0016,-103.013,1,0.000384615,-1,-1,90,106
535,-7.22465,-40.9075,1,0.000384615,-1,-1,35,49
536,42.2799,97.1406,1,0.000384615,-1,-1,154,165
537,70.7139,175.643,1,0.000384615,-1,-1,21,36
538,-84.5374,-27.337,1,0.000384615,86,170,83,99
539,10.2009,-69.9918,1,0.000384615,-1,-1,98,118
540,51.4754,-121.714,1,0.000384615,163,43,163,178
541,43.2368,-120.721,1,0.000384615,-1,-1,114,138
542,46.9457,138.126,1,0.000384615,47,145,47,72
543,-31.6944,-57.4468,1,0.000384615,90,17,87,114
544,46.6239,-4.12158,1,0.000384615,-1,-1,151,172
545,31.6227,-103.038,1,0.000384615,60,103,54,76
546,38.5394,95.5419,1,0.000384615,155,158,135,158
547,7.53506,101.9,1,0.000384615,106,24,89,112
548,1.54523,23.7525,1,0.000384615,-1,-1,47,66
549,33.611,48.1119,1,0.000384615,38,160,19,40
550,15.1901,101.132,1,0.000384615,-1,-1,95,105
551,19.9626,44.8575,1,0.000384615,-1,-1,53,64
552,37.4834,108.728,1,0.000384615,118,19,113,134
553,24.4119,45.963,1,0.000384615,-1,-1,150,162
554,45.2724,-70.9026,1,0.000384615,80,55,80,103
555,52.7926,78.0862,1,0.000384615,32,134,32,59
556,55.6445,123.467,1,0.000384615,-1,-1,45,61
557,12.1716,105.359,1,0.000384615,130,33,119,138
558,4.12031,-62.8268,1,0.000384615,-1,-1,24,35
559,62.6579,33.5426,1,0.000384615,-1,-1,93,117
560,-8.30934,30.8962,1,0.000384615,153,198,138,166
561,14.7723,35.3011,1,0.000384615,-1,-1,55,72
562,61.4669,80.8487,1,0.000384615,57,190,40,58
563,-24.2698,144.052,1,0.000384615,-1,-1,135,162
564,-3.50595,125.98,1,0.000384615,-1,-1,116,145
565,56.7517,126.473,1,0.000384615,-1,-1,151,179
566,-17.0778,-50.5472,1,0.000384615,-1,-1,73,92
567,56.1821,87.3914,1,0.000384615,85,126,72,101
568,-13.1834,-47.1485,1,0.000384615,129,49,117,132
569,44.4293,127.958,1,0.000384615,64,169,58,84
570,28.1891,1.24414,1,0.000384615,80,70,71,83
571,35.8405,96.3476,1,0.000384615,141,21,128,150
572,15.0465,2.91423,1,0.000384615,146,81,130,156
573,28.4903,9.64098,1,0.000384615,140,98,136,162
574,41.4943,-101.325,1,0.000384615,-1,-1,90,106
575,-4.93473,-44.2124,1,0.000384615,-1,-1,35,49
576,42.5457,100.519,1,0.000384615,-1,-1,154,165
577,71.1469,-178.638,1,0.000384615,21,5,21,36
578,-84.4786,-23.6696,1,0.000384615,86,170,83,99
579,11.816,-69.0011,1,0.000384615,114,39,98,118
580,51.4595,-122.181,1,0.000384615,163,43,163,178
581,41.5895,-120.093,1,0.000384615,-1,-1,114,138
582,47.0342,138.216,1,0.000384615,47,145,47,72
583,-31.6519,-55.1724,1,0.000384615,109,144,87,114
584,46.4678,-1.15265,1,0.000384615,159,176,151,172
585,29.6293,-102.379,1,0.000384615,-1,-1,54,76
586,38.8833,95.1483,1,0.000384615,155,158,135,158
587,7.00751,101.944,1,0.000384615,89,127,89,112
588,-0.0752293,25.2319,1,0.000384615,-1,-1,47,66
589,33.2322,49.5299,1,0.000384615,-1,-1,19,40
590,16.8058,100.958,1,0.000384615,98,25,95,105
591,19.2533,45.1232,1,0.000384615,-1,-1,53,64
592,35.8461,111.008,1,0.000384615,117,35,113,134
593,22.4019,44.3897,1,0.000384615,162,117,150,162
594,43.7474,-70.8174,1,0.000384615,100,53,80,103
595,52.3399,77.661,1,0.000384615,32,134,32,59
596,54.6432,118.807,1,0.000384615,61,20,45,61
597,14.7158,104.832,1,0.000384615,-1,-1,119,138
598,5.9012,-62.7101,1,0.000384615,-1,-1,24,35
599,64.1541,33.4575,1,0.000384615,-1,-1,93,117
600,-8.44625,32.9798,1,0.000384615,-1,-1,138,166
601,12.7045,34.9411,1,0.000384615,-1,-1,55,72
602,62.3416,81.8526,1,0.000384615,-1,-1,40,58
603,-25.7473,143.273,1,0.000384615,148,67,135,162
604,-3.41513,126.808,1,0.000384615,119,149,116,145
605,56.4889,125.176,1,0.000384615,-1,-1,151,179
606,-16.2449,-49.5319,1,0.000384615,-1,-1,73,92
607,58.0365,85.2537,1,0.000384615,77,198,72,101
608,-11.4737,-46.5014,1,0.000384615,117,158,117,132
609,45.2209,127.847,1,0.000384615,-1,-1,58,84
610,27.7541,0.0875549,1,0.000384615,79,70,71,83
611,35.3102,95.9348,1,0.000384615,-1,-1,128,150
612,13.6316,2.92566,1,0.000384615,131,178,130,156
613,31.0202,8.6524,1,0.000384615,149,168,136,162
614,41.3839,-101.849,1,0.000384615,-1,-1,90,106
615,-7.75925,-41.4118,1,0.000384615,-1,-1,35,49
616,42.8638,99.5403,1,0.000384615,-1,-1,154,165
617,71.037,-179.037,1,0.000384615,21,5,21,36
618,-83.573,-22.4346,1,0.000384615,96,179,83,99
619,10.9745,-67.4281,1,0.000384615,105,30,98,118
620,52.442,-122.678,1,0.000384615,168,86,163,178
621,41.8189,-117.414,1,0.000384615,129,106,114,138
622,47.2162,138.884,1,0.000384615,47,145,47,72
623,-31.7272,-55.3964,1,0.000384615,109,144,87,114
624,47.7674,-1.83768,1,0.000384615,170,115,151,172
625,31.6397,-102.718,1,0.000384615,60,103,54,76
626,37.9708,95.2547,1,0.000384615,144,159,135,158
627,5.3695,100.58,1,0.000384615,99,126,89,112
628,2.66661,25.9694,1,0.000384615,-1,-1,47,66
629,32.796,48.9744,1,0.000384615,28,161,19,40
630,14.659,101.73,1,0.000384615,103,138,95,105
631,20.3487,44.8789,1,0.000384615,-1,-1,53,64
632,36.2943,109.677,1,0.000384615,118,152,113,134
633,24.4165,44.7162,1,0.000384615,152,118,150,162
634,45.3344,-71.6028,1,0.000384615,82,92,80,103
635,53.3234,77.4966,1,0.000384615,32,134,32,59
636,53.5089,120.985,1,0.000384615,-1,-1,45,61
637,11.1896,104.888,1,0.000384615,134,135,119,138
638,4.97233,-62.0051,1,0.000384615,26,27,24,35
639,62.4584,32.337,1,0.000384615,-1,-1,93,117
640,-8.65773,31.1901,1,0.000384615,143,199,138,166
641,14.5305,34.3885,1,0.000384615,67,96,55,72
642,63.5923,81.2675,1,0.000384615,-1,-1,40,58
643,-24.9926,142.76,1,0.000384615,-1,-1,135,162
644,-1.54262,125.413,1,0.000384615,137,147,116,145
645,58.4998,127.461,1,0.000384615,153,188,151,179
646,-16.318,-50.3986,1,0.000384615,-1,-1,73,92
647,55.7414,88.2381,1,0.000384615,76,127,72,101
648,-12.8638,-47.1782,1,0.000384615,-1,-1,117,132
649,45.603,126.573,1,0.000384615,-1,-1,58,84
650,28.1452,0.504959,1,0.000384615,83,153,71,83
651,37.5763,96.8286,1,0.000384615,-1,-1,128,150
652,15.7938,2.90334,1,0.000384615,141,177,130,156
653,29.4722,8.65231,1,0.000384615,139,98,136,162
654,40.8158,-99.777,1,0.000384615,-1,-1,90,106
655,-6.98513,-40.0684,1,0.000384615,-1,-1,35,49
656,41.5099,98.0354,1,0.000384615,-1,-1,154,165
657,72.6544,176.916,1,0.000384615,-1,-1,21,36
658,-86.1043,-17.8329,1,0.000384615,85,170,83,99
659,11.5695,-70.3654,1,0.000384615,-1,-1,98,118
660,50.6548,-121.682,1,0.000384615,164,43,163,178
661,42.5783,-115.837,1,0.000384615,-1,-1,114,138
662,46.2476,139.551,1,0.000384615,66,15,47,72
663,-30.0128,-55.7036,1,0.000384615,92,150,87,114
664,49.1402,-4.43971,1,0.000384615,160,176,151,172
665,31.2506,-103.651,1,0.000384615,69,102,54,76
666,38.0196,95.3329,1,0.000384615,144,159,135,158
667,4.66327,103.208,1,0.000384615,-1,-1,89,112
668,0.520127,25.1092,1,0.000384615,50,74,47,66
669,32.474,49.2121,1,0.000384615,28,161,19,40
670,16.5986,102.521,1,0.000384615,99,25,95,105
671,19.812,45.0302,1,0.000384615,-1,-1,53,64
672,36.7601,111.096,1,0.000384615,128,18,113,134
673,24.7574,44.9327,1,0.000384615,-1,-1,150,162
674,44.5743,-68.67,1,0.000384615,94,123,80,103
675,52.5497,76.0849,1,0.000384615,41,133,32,59
676,55.9039,120.12,1,0.000384615,-1,-1,45,61
677,12.8903,104.451,1,0.000384615,-1,-1,119,138
678,3.95318,-64.5772,1,0.000384615,25,129,24,35
679,61.6908,30.4256,1,0.000384615,-1,-1,93,117
680,-8.74353,32.9404,1,0.000384615,144,199,138,166
681,15.678,35.3085,1,0.000384615,57,97,55,72
682,63.6415,80.4166,1,0.000384615,-1,-1,40,58
683,-25.3156,144.537,1,0.000384615,139,68,135,162
684,-2.66014,126.454,1,0.000384615,135,43,116,145
685,59.0126,122.656,1,0.000384615,171,186,151,179
686,-16.0066,-48.7149,1,0.000384615,-1,-1,73,92
687,56.1337,87.8513,1,0.000384615,76,127,72,101
688,-13.635,-46.5525,1,0.000384615,129,49,117,132
689,43.1031,128.685,1,0.000384615,75,168,58,84
690,28.054,1.12067,1,0.000384615,80,70,71,83
691,35.9723,99.0019,1,0.000384615,146,16,128,150
692,16.6077,1.36652,1,0.000384615,142,177,130,156
693,29.3475,8.38387,1,0.000384615,139,98,136,162
694,42.1736,-104.856,1,0.000384615,-1,-1,90,106
695,-7.45838,-42.3466,1,0.000384615,-1,-1,35,49
696,40.4262,98.008,1,0.000384615,-1,-1,154,165
697,70.3068,177.57,1,0.000384615,-1,-1,21,36
698,-85.513,-17.5338,1,0.000384615,-1,-1,83,99
699,11.4965,-69.1681,1,0.000384615,114,39,98,118
700,52.4014,-120.877,1,0.000384615,171,55,163,178
701,43.5583,-117.234,1,0.000384615,-1,-1,114,138
702,47.0321,135.46,1,0.000384615,67,143,47,72
703,-31.0593,-56.1828,1,0.000384615,-1,-1,87,114
704,47.9786,-5.18401,1,0.000384615,-1,-1,151,172
705,30.0766,-103.1,1,0.000384615,74,92,54,76
706,38.585,93.9764,1,0.000384615,154,158,135,158
707,6.9881,102.448,1,0.000384615,-1,-1,89,112
708,0.909892,23.8247,1,0.000384615,51,176,47,66
709,31.5891,49.0022,1,0.000384615,27,161,19,40
710,16.3551,101.76,1,0.000384615,97,126,95,105
711,21.8317,45.4833,1,0.000384615,-1,-1,53,64
712,36.9474,110.504,1,0.000384615,117,152,113,134
713,23.4265,46.3556,1,0.000384615,-1,-1,150,162
714,43.7392,-72.5022,1,0.000384615,-1,-1,80,103
715,52.3486,76.6536,1,0.000384615,41,133,32,59
716,54.8878,117.142,1,0.000384615,-1,-1,45,61
717,11.6619,104.642,1,0.000384615,-1,-1,119,138
718,5.07476,-62.3296,1,0.000384615,26,27,24,35
719,63.3096,34.0278,1,0.000384615,-1,-1,93,117
720,-7.25247,32.0635,1,0.000384615,154,198,138,166
721,15.0569,33.2582,1,0.000384615,-1,-1,55,72
722,61.6242,83.0522,1,0.000384615,47,191,40,58
723,-26.3668,143.802,1,0.000384615,-1,-1,135,162
724,-4.53929,126.507,1,0.000384615,134,43,116,145
725,57.7864,128.215,1,0.000384615,163,187,151,179
726,-15.8249,-49.6248,1,0.000384615,-1,-1,73,92
727,55.0902,87.0417,1,0.000384615,76,198,72,101
728,-11.7518,-46.1583,1,0.000384615,117,158,117,132
729,46.3689,126.815,1,0.000384615,64,31,58,84
730,28.0951,0.570557,1,0.000384615,83,153,71,83
731,36.0478,95.895,1,0.000384615,-1,-1,128,150
732,15.0094,3.47726,1,0.000384615,145,81,130,156
733,29.9629,6.09326,1,0.000384615,148,97,136,162
734,41.4228,-102.431,1,0.000384615,-1,-1,90,106
735,-7.69123,-42.1472,1,0.000384615,-1,-1,35,49
736,40.6565,100.798,1,0.000384615,160,169,154,165
737,71.6879,-178.209,1,0.000384615,27,194,21,36
738,-85.8958,-14.0468,1,0.000384615,85,170,83,99
739,12.9745,-70.8352,1,0.000384615,-1,-1,98,118
740,50.8013,-122.827,1,0.000384615,164,43,163,178
741,41.4807,-118.285,1,0.000384615,128,106,114,138
742,47.636,136.634,1,0.000384615,57,144,47,72
743,-32.6124,-57.4956,1,0.000384615,90,150,87,114
744,47.9946,-2.68744,1,0.000384615,160,116,151,172
745,31.1274,-101.476,1,0.000384615,59,103,54,76
746,37.681,94.5114,1,0.000384615,144,159,135,158
747,7.26155,103.285,1,0.000384615,96,25,89,112
748,0.269361,25.7222,1,0.000384615,-1,-1,47,66
749,31.6128,48.9632,1,0.000384615,27,161,19,40
750,16.9666,101.209,1,0.000384615,98,25,95,105
751,20.6181,43.9259,1,0.000384615,56,186,53,64
752,38.9728,112.19,1,0.000384615,119,35,113,134
753,24.2512,44.1709,1,0.000384615,153,199,150,162
754,44.3657,-72.5854,1,0.000384615,81,92,80,103
755,54.6373,74.3208,1,0.000384615,47,188,32,59
756,56.1809,121.094,1,0.000384615,52,21,45,61
757,13.0727,105.599,1,0.000384615,123,136,119,138
758,5.01797,-63.5059,1,0.000384615,26,129,24,35
759,63.434,33.5326,1,0.000384615,-1,-1,93,117
760,-7.92218,32.7767,1,0.000384615,154,198,138,166
761,13.0649,33.62,1,0.000384615,62,80,55,72
762,60.923,81.0106,1,0.000384615,-1,-1,40,58
763,-25.5732,144.274,1,0.000384615,139,68,135,162
764,-2.95036,124.842,1,0.000384615,144,42,116,145
765,57.704,125.214,1,0.000384615,-1,-1,151,179
766,-15.6589,-50.5069,1,0.000384615,-1,-1,73,92
767,55.0751,87.3001,1,0.000384615,76,198,72,101
768,-12.3,-46.3602,1,0.000384615,127,157,117,132
769,45.8314,127.307,1,0.000384615,63,31,58,84
770,29.1405,0.829178,1,0.000384615,-1,-1,71,83
771,37.017,97.3464,1,0.000384615,-1,-1,128,150
772,14.307,4.65662,1,0.000384615,-1,-1,130,156
773,28.9238,9.28607,1,0.000384615,159,167,136,162
774,40.761,-102.346,1,0.000384615,-1,-1,90,106
775,-4.77099,-41.0373,1,0.000384615,-1,-1,35,49
776,41.0572,99.448,1,0.000384615,-1,-1,154,165
777,70.8355,-178.858,1,0.000384615,21,5,21,36
778,-85.7659,-8.85162,1,0.000384615,85,170,83,99
779,10.7899,-70.1605,1,0.000384615,115,39,98,118
780,52.8676,-120.466,1,0.000384615,178,85,163,178
781,41.9342,-116.26,1,0.000384615,119,107,114,138
782,47.6599,139.239,1,0.000384615,48,145,47,72
783,-32.4666,-58.1617,1,0.000384615,100,159,87,114
784,46.6587,-1.14711,1,0.000384615,159,176,151,172
785,29.9007,-101.558,1,0.000384615,64,93,54,76
786,38.3576,94.9584,1,0.000384615,155,158,135,158
787,4.39774,101.045,1,0.000384615,-1,-1,89,112
788,2.16188,23.7147,1,0.000384615,52,176,47,66
789,31.6323,46.1629,1,0.000384615,26,161,19,40
790,16.1576,99.9131,1,0.000384615,102,138,95,105
791,19.6653,42.5762,1,0.000384615,-1,-1,53,64
792,36.3363,111.662,1,0.000384615,119,19,113,134
793,26.2734,45.0603,1,0.000384615,-1,-1,150,162
794,46.0885,-69.6441,1,0.000384615,81,55,80,103
795,52.4105,77.9471,1,0.000384615,38,189,32,59
796,55.5146,119.967,1,0.000384615,47,33,45,61
797,11.7184,106.194,1,0.000384615,124,136,119,138
798,4.70325,-62.7602,1,0.000384615,27,27,24,35
799,61.5725,34.1201,1,0.000384615,-1,-1,93,117
800,-8.69276,33.0077,1,0.000384615,144,199,138,166
801,15.8377,34.6575,1,0.000384615,57,97,55,72
802,61.7985,80.0097,1,0.000384615,44,107,40,58
803,-25.8629,145.008,1,0.000384615,-1,-1,135,162
804,-3.67926,125.961,1,0.000384615,-1,-1,116,145
805,57.8367,127.218,1,0.000384615,172,186,151,179
806,-17.5982,-50.6286,1,0.000384615,-1,-1,73,92
807,56.8428,84.2119,1,0.000384615,79,8,72,101
808,-13.2858,-47.3846,1,0.000384615,129,49,117,132
809,46.0538,127.921,1,0.000384615,63,31,58,84
810,28.5843,1.8766,1,0.000384615,-1,-1,71,83
811,34.175,97.4141,1,0.000384615,145,159,128,150
812,15.9994,3.83803,1,0.000384615,132,178,130,156
813,30.3107,6.49532,1,0.000384615,148,97,136,162
814,43.4925,-102.513,1,0.000384615,98,40,90,106
815,-6.96865,-42.4092,1,0.000384615,-1,-1,35,49
816,41.4595,95.7108,1,0.000384615,162,29,154,165
817,70.8623,-175.735,1,0.000384615,22,5,21,36
818,-86.6645,-24.9349,1,0.000384615,94,179,83,99
819,11.3947,-69.7067,1,0.000384615,-1,-1,98,118
820,51.8583,-120.38,1,0.000384615,-1,-1,163,178
821,43.2341,-119.567,1,0.000384615,-1,-1,114,138
822,47.1269,136.878,1,0.000384615,57,144,47,72
823,-30.9504,-57.258,1,0.000384615,101,159,87,114
824,48.6213,-2.49196,1,0.000384615,169,115,151,172
825,29.6295,-103.488,1,0.000384615,73,92,54,76
826,39.4234,95.9812,1,0.000384615,-1,-1,135,158
827,6.5841,102.902,1,0.000384615,-1,-1,89,112
828,1.14159,24.3522,1,0.000384615,51,176,47,66
829,32.884,49.6629,1,0.000384615,28,161,19,40
830,15.2901,101.525,1,0.000384615,-1,-1,95,105
831,21.5657,45.937,1,0.000384615,-1,-1,53,64
832,35.8049,111.289,1,0.000384615,117,35,113,134
833,25.9929,44.6922,1,0.000384615,-1,-1,150,162
834,43.075,-70.3132,1,0.000384615,93,123,80,103
835,52.7754,77.0863,1,0.000384615,32,134,32,59
836,54.1478,122.91,1,0.000384615,46,33,45,61
837,13.2585,105.688,1,0.000384615,123,136,119,138
838,5.59178,-63.1886,1,0.000384615,-1,-1,24,35
839,61.8773,30.9395,1,0.000384615,-1,-1,93,117
840,-6.9169,32.8106,1,0.000384615,-1,-1,138,166
841,14.932,34.1571,1,0.000384615,66,96,55,72
842,60.8296,78.7296,1,0.000384615,45,107,40,58
843,-23.9335,144.254,1,0.000384615,-1,-1,135,162
844,-4.13861,126.371,1,0.000384615,119,149,116,145
845,58.7688,125.234,1,0.000384615,162,187,151,179
846,-15.3228,-49.7942,1,0.000384615,-1,-1,73,92
847,56.6647,86.1805,1,0.000384615,80,8,72,101
848,-12.3933,-47.8362,1,0.000384615,-1,-1,117,132
849,45.4339,128.57,1,0.000384615,-1,-1,58,84
850,27.6705,1.70647,1,0.000384615,80,70,71,83
851,36.0803,97.2734,1,0.000384615,-1,-1,128,150
852,15.5784,3.24251,1,0.000384615,145,81,130,156
853,31.0088,10.451,1,0.000384615,140,169,136,162
854,40.9556,-103.376,1,0.000384615,-1,-1,90,106
855,-6.09601,-42.7048,1,0.000384615,-1,-1,35,49
856,40.5793,99.3013,1,0.000384615,159,169,154,165
857,71.9195,-177.179,1,0.000384615,28,194,21,36
858,-86.3657,-19.8973,1,0.000384615,-1,-1,83,99
859,11.3282,-70.7507,1,0.000384615,-1,-1,98,118
860,52.7111,-123.899,1,0.000384615,170,68,163,178
861,42.6426,-119.602,1,0.000384615,138,105,114,138
862,46.3864,136.616,1,0.000384615,58,144,47,72
863,-29.484,-56.4662,1,0.000384615,102,159,87,114
864,47.4481,-2.68867,1,0.000384615,160,116,151,172
865,29.4573,-102.146,1,0.000384615,-1,-1,54,76
866,38.9767,94.0502,1,0.000384615,154,158,135,158
867,6.36576,101.743,1,0.000384615,105,24,89,112
868,1.84044,24.9719,1,0.000384615,49,74,47,66
869,32.8498,47.8467,1,0.000384615,37,160,19,40
870,15.984,101.176,1,0.000384615,97,126,95,105
871,19.1179,44.6902,1,0.000384615,55,186,53,64
872,36.8715,110.772,1,0.000384615,117,152,113,134
873,22.5551,44.6979,1,0.000384615,162,117,150,162
874,44.7373,-68.6949,1,0.000384615,94,123,80,103
875,55.6515,77.7373,1,0.000384615,46,107,32,59
876,56.4139,120.642,1,0.000384615,52,21,45,61
877,12.7324,107.247,1,0.000384615,121,34,119,138
878,5.30605,-62.3165,1,0.000384615,26,27,24,35
879,62.5808,30.8043,1,0.000384615,-1,-1,93,117
880,-7.22367,31.4911,1,0.000384615,-1,-1,138,166
881,15.2444,33.8832,1,0.000384615,66,96,55,72
882,62.4305,81.3467,1,0.000384615,57,190,40,58
883,-25.2373,144.09,1,0.000384615,139,68,135,162
884,-4.0068,127.693,1,0.000384615,138,147,116,145
885,58.3399,128.608,1,0.000384615,163,187,151,179
886,-17.8431,-48.3094,1,0.000384615,-1,-1,73,92
887,55.4275,88.2836,1,0.000384615,76,198,72,101
888,-11.9872,-47.1255,1,0.000384615,126,157,117,132
889,46.9238,128.631,1,0.000384615,-1,-1,58,84
890,27.2191,-0.294739,1,0.000384615,79,70,71,83
891,34.2002,97.4509,1,0.000384615,145,159,128,150
892,14.3691,3.0088,1,0.000384615,146,81,130,156
893,27.5706,7.99313,1,0.000384615,158,167,136,162
894,40.4753,-101.821,1,0.000384615,-1,-1,90,106
895,-7.03012,-42.7426,1,0.000384615,-1,-1,35,49
896,40.8324,100.04,1,0.000384615,-1,-1,154,165
897,71.9371,-179.845,1,0.000384615,27,194,21,36
898,-84.912,-19.0015,1,0.000384615,-1,-1,83,99
899,10.8301,-69.8329,1,0.000384615,115,39,98,118
900,51.2318,-124.012,1,0.000384615,173,42,163,178
901,44.7242,-116.67,1,0.000384615,125,47,114,138
902,45.0012,138.011,1,0.000384615,55,16,47,72
903,-30.3644,-54.8033,1,0.000384615,110,144,87,114
904,46.0701,-1.67801,1,0.000384615,158,176,151,172
905,30.7073,-103.324,1,0.000384615,-1,-1,54,76
906,38.2208,93.628,1,0.000384615,-1,-1,135,158
907,4.83301,101.762,1,0.000384615,-1,-1,89,112
908,2.461,25.4347,1,0.000384615,-1,-1,47,66
909,34.194,49.5341,1,0.000384615,-1,-1,19,40
910,15.7175,99.9074,1,0.000384615,102,138,95,105
911,21.0513,45.6993,1,0.000384615,-1,-1,53,64
912,35.9758,108.628,1,0.000384615,127,151,113,134
913,24.9105,43.8559,1,0.000384615,158,106,150,162
914,46.5845,-69.6492,1,0.000384615,81,55,80,103
915,54.1573,77.6286,1,0.000384615,36,108,32,59
916,55.0426,120.248,1,0.000384615,47,33,45,61
917,11.6563,106.244,1,0.000384615,124,136,119,138
918,4.01518,-62.7473,1,0.000384615,-1,-1,24,35
919,61.3928,31.7641,1,0.000384615,-1,-1,93,117
920,-8.52909,31.4151,1,0.000384615,143,199,138,166
921,14.8841,32.8025,1,0.000384615,61,80,55,72
922,62.488,81.9117,1,0.000384615,-1,-1,40,58
923,-25.6909,143.009,1,0.000384615,148,67,135,162
924,-1.6422,126.978,1,0.000384615,118,149,116,145
925,58.6806,124.787,1,0.000384615,162,187,151,179
926,-15.5618,-49.9672,1,0.000384615,-1,-1,73,92
927,56.9278,84.6931,1,0.000384615,79,8,72,101
928,-11.4399,-45.808,1,0.000384615,117,158,117,132
929,46.2193,128.531,1,0.000384615,63,31,58,84
930,25.6327,2.45978,1,0.000384615,71,71,71,83
931,36.0433,97.9885,1,0.000384615,136,150,128,150
932,13.9507,3.63809,1,0.000384615,131,178,130,156
933,29.2647,7.26712,1,0.000384615,139,169,136,162
934,42.6175,-103.007,1,0.000384615,-1,-1,90,106
935,-8.64062,-41.8692,1,0.000384615,-1,-1,35,49
936,42.0302,98.3376,1,0.000384615,-1,-1,154,165
937,71.0494,175.091,1,0.000384615,30,4,21,36
